time_s,cart_x_m,theta_rad,cart_v_mps,theta_dot_radps,force_N,solve_time_ms,solver_success,solver_status,model_x_ddot_mps2,model_theta_ddot_radps2,forward_dynamics_equation_residual_inf
1.780000,0.282975523,-0.014044491,0.068804686,0.000016917,-0.169044777,3.584702,1,Solve_Succeeded,-0.141310267,0.008793258,0.000000000000e+00
1.790000,0.283646945,-0.014043286,0.067391561,0.000104977,-0.168924226,3.302000,1,Solve_Succeeded,-0.141197620,0.008549469,2.775557561563e-17
1.800000,0.284304247,-0.014041226,0.065979413,0.000190856,-0.168924226,3.302000,1,Solve_Succeeded,-0.141197620,0.008549469,2.775557561563e-17
1.810000,0.284947429,-0.014038305,0.064567386,0.000276898,-0.168767752,3.361678,1,Solve_Succeeded,-0.141055596,0.008316872,0.000000000000e+00
1.820000,0.285576506,-0.014034553,0.063156610,0.000360498,-0.168767752,3.361678,1,Solve_Succeeded,-0.141055596,0.008316872,0.000000000000e+00
1.830000,0.286191476,-0.014029958,0.061745976,0.000444624,-0.168576035,3.269973,1,Solve_Succeeded,-0.140884725,0.008094721,1.734723475977e-18
1.840000,0.286792358,-0.014024554,0.060336861,0.000526047,-0.168576035,3.269973,1,Solve_Succeeded,-0.140884725,0.008094721,1.734723475977e-18
1.850000,0.287379151,-0.014018325,0.058927910,0.000608352,-0.168349730,3.526497,1,Solve_Succeeded,-0.140685519,0.007882316,2.775557561563e-17
1.860000,0.287951875,-0.014011308,0.057520740,0.000687697,-0.168349730,3.526497,1,Solve_Succeeded,-0.140685519,0.007882316,2.775557561563e-17
1.870000,0.288510530,-0.014003483,0.056113755,0.000768267,-0.168089465,3.326031,1,Solve_Succeeded,-0.140458467,0.007679003,2.775557561563e-17
1.880000,0.289055138,-0.013994891,0.054708810,0.000845624,-0.168089465,3.326031,1,Solve_Succeeded,-0.140458467,0.007679003,2.775557561563e-17
1.890000,0.289585700,-0.013985506,0.053304069,0.000924544,-0.167795849,2.582164,1,Solve_Succeeded,-0.140204047,0.007484172,1.734723475977e-18
1.900000,0.290102242,-0.013975373,0.051901624,0.000999997,-0.167795849,2.582164,1,Solve_Succeeded,-0.140204047,0.007484172,1.734723475977e-18
1.910000,0.290604761,-0.013964463,0.050499402,0.001077341,-0.167469465,2.687435,1,Solve_Succeeded,-0.139922715,0.007297252,2.775557561563e-17
1.920000,0.291093288,-0.013952823,0.049099726,0.001150969,-0.167469465,2.687435,1,Solve_Succeeded,-0.139922715,0.007297252,2.775557561563e-17
1.930000,0.291567822,-0.013940421,0.047700293,0.001226809,-0.167110878,2.424251,1,Solve_Succeeded,-0.139614917,0.007117711,2.775557561563e-17
1.940000,0.292028393,-0.013927308,0.046303651,0.001298686,-0.167110878,2.424251,1,Solve_Succeeded,-0.139614917,0.007117711,2.775557561563e-17
1.950000,0.292475002,-0.013913445,0.044907272,0.001373088,-0.166720636,3.083589,1,Solve_Succeeded,-0.139281084,0.006945050,2.775557561563e-17
1.960000,0.292907682,-0.013898889,0.043513926,0.001443281,-0.166720636,3.083589,1,Solve_Succeeded,-0.139281084,0.006945050,2.775557561563e-17
1.970000,0.293326433,-0.013883597,0.042120862,0.001516306,-0.166299269,2.723353,1,Solve_Succeeded,-0.138921633,0.006778805,1.734723475977e-18
1.980000,0.293731291,-0.013867627,0.040731069,0.001584879,-0.166299269,2.723353,1,Solve_Succeeded,-0.138921633,0.006778805,1.734723475977e-18
1.990000,0.294122255,-0.013850935,0.039341576,0.001656585,-0.165847289,3.514303,1,Solve_Succeeded,-0.138536971,0.006618542,0.000000000000e+00
2.000000,0.294499365,-0.013833580,0.037955588,0.001723598,-0.165847289,3.514303,1,Solve_Succeeded,-0.138536971,0.006618542,0.000000000000e+00
2.010000,0.294862618,-0.013815516,0.036569919,0.001794037,-0.165365196,2.535953,1,Solve_Succeeded,-0.138127494,0.006463854,0.000000000000e+00
2.020000,0.295212060,-0.013796805,0.035187985,0.001859545,-0.165365196,2.535953,1,Solve_Succeeded,-0.138127494,0.006463854,0.000000000000e+00
2.030000,0.295547685,-0.013777395,0.033806389,0.001928766,-0.164853476,2.839175,1,Solve_Succeeded,-0.137693588,0.006314364,2.775557561563e-17
2.040000,0.295869542,-0.013757354,0.032428754,0.001992821,-0.164853476,2.839175,1,Solve_Succeeded,-0.137693588,0.006314364,2.775557561563e-17
2.050000,0.296177626,-0.013736625,0.031051475,0.002060870,-0.164312602,2.825697,1,Solve_Succeeded,-0.137235628,0.006169717,0.000000000000e+00
2.060000,0.296471987,-0.013715279,0.029678381,0.002123520,-0.164312602,2.825697,1,Solve_Succeeded,-0.137235628,0.006169717,0.000000000000e+00
2.070000,0.296752621,-0.013693257,0.028305660,0.002190438,-0.163743036,2.626137,1,Solve_Succeeded,-0.136753984,0.006029586,0.000000000000e+00
2.080000,0.297019580,-0.013670631,0.026937343,0.002251728,-0.163743036,2.626137,1,Solve_Succeeded,-0.136753984,0.006029586,0.000000000000e+00
2.090000,0.297272860,-0.013647339,0.025569418,0.002317556,-0.163145228,2.712205,1,Solve_Succeeded,-0.136249016,0.005893661,1.734723475977e-18
2.100000,0.297512515,-0.013623458,0.024206112,0.002377526,-0.163145228,2.712205,1,Solve_Succeeded,-0.136249016,0.005893661,1.734723475977e-18
2.110000,0.297738542,-0.013598921,0.022843216,0.002442300,-0.162519619,2.770508,1,Solve_Succeeded,-0.135721076,0.005761656,0.000000000000e+00
2.120000,0.297950997,-0.013573808,0.021485152,0.002500990,-0.162519619,2.770508,1,Solve_Succeeded,-0.135721076,0.005761656,0.000000000000e+00
2.130000,0.298149876,-0.013548048,0.020127515,0.002564742,-0.161866642,2.709397,1,Solve_Succeeded,-0.135170512,0.005633304,0.000000000000e+00
2.140000,0.298335239,-0.013521724,0.018774920,0.002622188,-0.161866642,2.709397,1,Solve_Succeeded,-0.135170512,0.005633304,0.000000000000e+00
2.150000,0.298507080,-0.013494764,0.017422768,0.002684952,-0.161186719,3.610085,1,Solve_Succeeded,-0.134597664,0.005508355,1.734723475977e-18
2.160000,0.298665462,-0.013467253,0.016075866,0.002741187,-0.161186719,3.610085,1,Solve_Succeeded,-0.134597664,0.005508355,1.734723475977e-18
2.170000,0.298810380,-0.013439114,0.014729423,0.002802989,-0.160480267,3.146258,1,Solve_Succeeded,-0.134002866,0.005386576,1.734723475977e-18
2.180000,0.298941898,-0.013410436,0.013388432,0.002858045,-0.160480267,3.146258,1,Solve_Succeeded,-0.134002866,0.005386576,1.734723475977e-18
2.190000,0.299060012,-0.013381140,0.012047918,0.002918913,-0.159747694,3.074570,1,Solve_Succeeded,-0.133386448,0.005267750,2.775557561563e-17
2.200000,0.299164787,-0.013351317,0.010713057,0.002972819,-0.159747694,3.074570,1,Solve_Succeeded,-0.133386448,0.005267750,2.775557561563e-17
2.210000,0.299256219,-0.013320883,0.009378688,0.003032776,-0.158989402,3.532330,1,Solve_Succeeded,-0.132748736,0.005151677,1.734723475977e-18
2.220000,0.299334376,-0.013289934,0.008050168,0.003085559,-0.158989402,3.532330,1,Solve_Succeeded,-0.132748736,0.005151677,1.734723475977e-18
2.230000,0.299399254,-0.013258384,0.006722158,0.003144630,-0.158205788,4.705887,1,Solve_Succeeded,-0.132090049,0.005038167,0.000000000000e+00
2.240000,0.299450923,-0.013226329,0.005400191,0.003196315,-0.158205788,4.705887,1,Solve_Succeeded,-0.132090049,0.005038167,0.000000000000e+00
2.250000,0.299489378,-0.013193681,0.004078750,0.003254519,-0.157397241,4.405191,1,Solve_Succeeded,-0.131410706,0.004927045,2.602085213965e-18
2.260000,0.299514693,-0.013160541,0.002763542,0.003305129,-0.157397241,4.405191,1,Solve_Succeeded,-0.131410706,0.004927045,2.602085213965e-18
2.270000,0.299526862,-0.013126815,0.001448876,0.003362486,-0.156564148,4.258952,1,Solve_Succeeded,-0.130711018,0.004818150,2.775557561563e-17
2.280000,0.299525959,-0.013092607,0.000140633,0.003412044,-0.156564148,4.258952,1,Solve_Succeeded,-0.130711018,0.004818150,2.775557561563e-17
2.290000,0.299511981,-0.013057821,-0.001167054,0.003468571,-0.155706890,4.222655,1,Solve_Succeeded,-0.129991295,0.004711328,8.673617379884e-19
2.300000,0.299485004,-0.013022565,-0.002468133,0.003517096,-0.155706890,4.222655,1,Solve_Succeeded,-0.129991295,0.004711328,8.673617379884e-19
2.310000,0.299445022,-0.012986738,-0.003768640,0.003572810,-0.154825842,4.183060,1,Solve_Succeeded,-0.129251846,0.004606440,8.673617379884e-19
2.320000,0.299392116,-0.012950451,-0.005062357,0.003620322,-0.154825842,4.183060,1,Solve_Succeeded,-0.129251846,0.004606440,8.673617379884e-19
2.330000,0.299326279,-0.012913602,-0.006355487,0.003675237,-0.153921378,3.979906,1,Solve_Succeeded,-0.128492973,0.004503354,8.673617379884e-19
2.340000,0.299247593,-0.012876302,-0.007641647,0.003721753,-0.153921378,3.979906,1,Solve_Succeeded,-0.128492973,0.004503354,8.673617379884e-19
2.350000,0.299156052,-0.012838448,-0.008927204,0.003775884,-0.152993867,3.554508,1,Solve_Succeeded,-0.127714978,0.004401949,1.734723475977e-18
2.360000,0.299051740,-0.012800154,-0.010205615,0.003821420,-0.152993867,3.554508,1,Solve_Succeeded,-0.127714978,0.004401949,1.734723475977e-18
2.370000,0.298934651,-0.012761312,-0.011483410,0.003874778,-0.152043675,4.383311,1,Solve_Succeeded,-0.126918160,0.004302111,2.775557561563e-17
2.380000,0.298804870,-0.012722039,-0.012753883,0.003919350,-0.152043675,4.383311,1,Solve_Succeeded,-0.126918160,0.004302111,2.775557561563e-17
2.390000,0.298662392,-0.012682227,-0.014023726,0.003971948,-0.151071165,3.075095,1,Solve_Succeeded,-0.126102818,0.004203737,8.673617379884e-19
2.400000,0.298507303,-0.012641994,-0.015286076,0.004015570,-0.151071165,3.075095,1,Solve_Succeeded,-0.126102818,0.004203737,8.673617379884e-19
2.410000,0.298339599,-0.012601229,-0.016547781,0.004067417,-0.150076698,3.029825,1,Solve_Succeeded,-0.125269245,0.004106728,2.775557561563e-17
2.420000,0.298159368,-0.012560052,-0.017801825,0.004110102,-0.150076698,3.029825,1,Solve_Succeeded,-0.125269245,0.004106728,2.775557561563e-17
2.430000,0.297966604,-0.012518350,-0.019055210,0.004161209,-0.149060631,3.712895,1,Solve_Succeeded,-0.124417737,0.004010995,2.775557561563e-17
2.440000,0.297761398,-0.012476247,-0.020300768,0.004202968,-0.149060631,3.712895,1,Solve_Succeeded,-0.124417737,0.004010995,2.775557561563e-17
2.450000,0.297543745,-0.012433624,-0.021545654,0.004253344,-0.148023320,3.361851,1,Solve_Succeeded,-0.123548585,0.003916453,8.673617379884e-19
2.460000,0.297313736,-0.012390611,-0.022782549,0.004294190,-0.148023320,3.361851,1,Solve_Succeeded,-0.123548585,0.003916453,8.673617379884e-19
2.470000,0.297071367,-0.012347084,-0.024018758,0.004343841,-0.146965119,3.058798,1,Solve_Succeeded,-0.122662081,0.003823027,1.734723475977e-18
2.480000,0.296816732,-0.012303176,-0.025246817,0.004383785,-0.146965119,3.058798,1,Solve_Succeeded,-0.122662081,0.003823027,1.734723475977e-18
2.490000,0.296549824,-0.012258763,-0.026474176,0.004432719,-0.145886380,3.044480,1,Solve_Succeeded,-0.121758514,0.003730644,8.673617379884e-19
2.500000,0.296270741,-0.012213976,-0.027693227,0.004471770,-0.145886380,3.044480,1,Solve_Succeeded,-0.121758514,0.003730644,8.673617379884e-19
2.510000,0.295979475,-0.012168691,-0.028911565,0.004519994,-0.144787453,2.882041,1,Solve_Succeeded,-0.120838172,0.003639239,0.000000000000e+00
2.520000,0.295676126,-0.012123042,-0.030121440,0.004558161,-0.144787453,2.882041,1,Solve_Succeeded,-0.120838172,0.003639239,0.000000000000e+00
2.530000,0.295360686,-0.012076901,-0.031330589,0.004605681,-0.143668687,2.580469,1,Solve_Succeeded,-0.119901343,0.003548751,0.000000000000e+00
2.540000,0.295033256,-0.012030406,-0.032531122,0.004642974,-0.143668687,2.580469,1,Solve_Succeeded,-0.119901343,0.003548751,0.000000000000e+00
2.550000,0.294693830,-0.011983425,-0.033730917,0.004689795,-0.142530429,2.606806,1,Solve_Succeeded,-0.118948315,0.003459123,8.673617379884e-19
2.560000,0.294342508,-0.011936099,-0.034921946,0.004726221,-0.142530429,2.606806,1,Solve_Succeeded,-0.118948315,0.003459123,8.673617379884e-19
2.570000,0.293979286,-0.011888294,-0.036112224,0.004772348,-0.141373026,2.706346,1,Solve_Succeeded,-0.117979372,0.003370304,2.775557561563e-17
2.580000,0.293604265,-0.011840152,-0.037293591,0.004807915,-0.141373026,2.706346,1,Solve_Succeeded,-0.117979372,0.003370304,2.775557561563e-17
2.590000,0.293217440,-0.011791538,-0.038474193,0.004853352,-0.140196822,2.843809,1,Solve_Succeeded,-0.116994800,0.003282247,8.673617379884e-19
2.600000,0.292818915,-0.011742596,-0.039645739,0.004888067,-0.140196822,2.843809,1,Solve_Succeeded,-0.116994800,0.003282247,8.673617379884e-19
2.610000,0.292408684,-0.011693189,-0.040816509,0.004932818,-0.139002163,2.510246,1,Solve_Succeeded,-0.115994884,0.003194908,1.734723475977e-18
2.620000,0.291986853,-0.011643462,-0.041978081,0.004966687,-0.139002163,2.510246,1,Solve_Succeeded,-0.115994884,0.003194908,1.734723475977e-18
2.630000,0.291553416,-0.011593277,-0.043138865,0.005010756,-0.137789390,3.759572,1,Solve_Succeeded,-0.114979908,0.003108246,2.775557561563e-17
2.640000,0.291108481,-0.011542781,-0.044290311,0.005043787,-0.137789390,3.759572,1,Solve_Succeeded,-0.114979908,0.003108246,2.775557561563e-17
2.650000,0.290652041,-0.011491833,-0.045440958,0.005087176,-0.136558847,2.698466,1,Solve_Succeeded,-0.113950155,0.003022226,0.000000000000e+00
2.660000,0.290184206,-0.011440582,-0.046582131,0.005119374,-0.136558847,2.698466,1,Solve_Succeeded,-0.113950155,0.003022226,0.000000000000e+00
2.670000,0.289704968,-0.011388886,-0.047722493,0.005162086,-0.135310874,2.686831,1,Solve_Succeeded,-0.112905908,0.002936814,0.000000000000e+00
2.680000,0.289214440,-0.011336896,-0.048853248,0.005193456,-0.135310874,2.686831,1,Solve_Succeeded,-0.112905908,0.002936814,0.000000000000e+00
2.690000,0.288712615,-0.011284467,-0.049983179,0.005235495,-0.134045814,2.490262,1,Solve_Succeeded,-0.111847451,0.002851980,8.673617379884e-19
2.700000,0.288199604,-0.011231752,-0.051103372,0.005266043,-0.134045814,2.490262,1,Solve_Succeeded,-0.111847451,0.002851980,8.673617379884e-19
2.710000,0.287675401,-0.011178605,-0.052222732,0.005307409,-0.132764007,2.560948,1,Solve_Succeeded,-0.110775064,0.002767695,0.000000000000e+00
2.720000,0.287140121,-0.011125182,-0.053332224,0.005337140,-0.132764007,2.560948,1,Solve_Succeeded,-0.110775064,0.002767695,0.000000000000e+00
2.730000,0.286593756,-0.011071331,-0.054440871,0.005377836,-0.131465792,3.080136,1,Solve_Succeeded,-0.109689031,0.002683934,8.673617379884e-19
2.740000,0.286036422,-0.011017213,-0.055539525,0.005406754,-0.131465792,3.080136,1,Solve_Succeeded,-0.109689031,0.002683934,8.673617379884e-19
2.750000,0.285468112,-0.010962674,-0.056637323,0.005446781,-0.130151508,2.720017,1,Solve_Succeeded,-0.108589633,0.002600676,2.775557561563e-17
2.760000,0.284888942,-0.010907876,-0.057725005,0.005474892,-0.130151508,2.720017,1,Solve_Succeeded,-0.108589633,0.002600676,2.775557561563e-17
2.770000,0.284298906,-0.010852664,-0.058811821,0.005514252,-0.128821496,3.122020,1,Solve_Succeeded,-0.107477150,0.002517899,2.775557561563e-17
2.780000,0.283698122,-0.010797200,-0.059888399,0.005541559,-0.128821496,3.122020,1,Solve_Succeeded,-0.107477150,0.002517899,2.775557561563e-17
2.790000,0.283086583,-0.010741329,-0.060964101,0.005580253,-0.127476092,3.028372,1,Solve_Succeeded,-0.106351866,0.002435586,0.000000000000e+00
2.800000,0.282464408,-0.010685215,-0.062029447,0.005606760,-0.127476092,3.028372,1,Solve_Succeeded,-0.106351866,0.002435586,0.000000000000e+00
2.810000,0.281831591,-0.010628700,-0.063093907,0.005644790,-0.126115635,2.593038,1,Solve_Succeeded,-0.105214059,0.002353718,8.673617379884e-19
2.820000,0.281188252,-0.010571949,-0.064147896,0.005670501,-0.126115635,2.593038,1,Solve_Succeeded,-0.105214059,0.002353718,8.673617379884e-19
2.830000,0.280534384,-0.010514805,-0.065200989,0.005707867,-0.124740463,2.622487,1,Solve_Succeeded,-0.104064011,0.002272283,8.673617379884e-19
2.840000,0.279870109,-0.010457433,-0.066243497,0.005732787,-0.124740463,2.622487,1,Solve_Succeeded,-0.104064011,0.002272283,8.673617379884e-19
2.850000,0.279195420,-0.010399673,-0.067285099,0.005769490,-0.123350913,2.514304,1,Solve_Succeeded,-0.102902002,0.002191267,1.387778780781e-17
2.860000,0.278510440,-0.010341695,-0.068316007,0.005793621,-0.123350913,2.514304,1,Solve_Succeeded,-0.102902002,0.002191267,1.387778780781e-17
2.870000,0.277815163,-0.010283334,-0.069345999,0.005829662,-0.121947321,2.489589,1,Solve_Succeeded,-0.101728312,0.002110659,1.387778780781e-17
2.880000,0.277109712,-0.010224763,-0.070365189,0.005853009,-0.121947321,2.489589,1,Solve_Succeeded,-0.101728312,0.002110659,1.387778780781e-17
2.890000,0.276394081,-0.010165817,-0.071383455,0.005888387,-0.120530024,2.578295,1,Solve_Succeeded,-0.100543222,0.002030449,8.673617379884e-19
2.900000,0.275668395,-0.010106667,-0.072390812,0.005910953,-0.120530024,2.578295,1,Solve_Succeeded,-0.100543222,0.002030449,8.673617379884e-19
2.910000,0.274932647,-0.010047149,-0.073397236,0.005945670,-0.119099359,2.494772,1,Solve_Succeeded,-0.099347010,0.001950628,1.387778780781e-17
2.920000,0.274186963,-0.009987436,-0.074392650,0.005967458,-0.119099359,2.494772,1,Solve_Succeeded,-0.099347010,0.001950628,1.387778780781e-17
2.930000,0.273431337,-0.009927361,-0.075387121,0.006001514,-0.117655661,2.422129,1,Solve_Succeeded,-0.098139957,0.001871190,1.387778780781e-17
2.940000,0.272665897,-0.009867099,-0.076370482,0.006022528,-0.117655661,2.422129,1,Solve_Succeeded,-0.098139957,0.001871190,1.387778780781e-17
2.950000,0.271890635,-0.009806481,-0.077352892,0.006055923,-0.116199265,2.488095,1,Solve_Succeeded,-0.096922341,0.001792128,0.000000000000e+00
2.960000,0.271105680,-0.009745683,-0.078324094,0.006076166,-0.116199265,2.488095,1,Solve_Succeeded,-0.096922341,0.001792128,0.000000000000e+00
2.970000,0.270311024,-0.009684536,-0.079294337,0.006108901,-0.114730506,2.787330,1,Solve_Succeeded,-0.095694441,0.001713437,8.673617379884e-19
2.980000,0.269506799,-0.009623218,-0.080253276,0.006128376,-0.114730506,2.787330,1,Solve_Succeeded,-0.095694441,0.001713437,8.673617379884e-19
2.990000,0.268692996,-0.009561557,-0.081211249,0.006160451,-0.113249720,3.546564,1,Solve_Succeeded,-0.094456537,0.001635113,2.775557561563e-17
3.000000,0.267869747,-0.009499733,-0.082157826,0.006179161,-0.113249720,3.546564,1,Solve_Succeeded,-0.094456537,0.001635113,2.775557561563e-17
3.010000,0.267037044,-0.009437571,-0.083103428,0.006210576,-0.111757240,3.791462,1,Solve_Succeeded,-0.093208906,0.001557154,1.387778780781e-17
3.020000,0.266195021,-0.009375254,-0.084037544,0.006228524,-0.111757240,3.791462,1,Solve_Succeeded,-0.093208906,0.001557154,1.387778780781e-17
3.030000,0.265343667,-0.009312607,-0.084970678,0.006259279,-0.110253400,2.774539,1,Solve_Succeeded,-0.091951826,0.001479557,2.775557561563e-17
3.040000,0.264483118,-0.009249812,-0.085892239,0.006276469,-0.110253400,2.774539,1,Solve_Succeeded,-0.091951826,0.001479557,2.775557561563e-17
3.050000,0.263613366,-0.009186694,-0.086812811,0.006306564,-0.108738533,2.688781,1,Solve_Succeeded,-0.090685576,0.001402322,2.775557561563e-17
3.060000,0.262734545,-0.009123435,-0.087721724,0.006322999,-0.108738533,2.688781,1,Solve_Succeeded,-0.090685576,0.001402322,2.775557561563e-17
3.070000,0.261846646,-0.009059858,-0.088629641,0.006352435,-0.107212973,2.391345,1,Solve_Succeeded,-0.089410432,0.001325447,8.673617379884e-19
3.080000,0.260949806,-0.008996150,-0.089525817,0.006368117,-0.107212973,2.391345,1,Solve_Succeeded,-0.089410432,0.001325447,8.673617379884e-19
3.090000,0.260044017,-0.008932130,-0.090420990,0.006396893,-0.105677052,3.149451,1,Solve_Succeeded,-0.088126672,0.001248933,0.000000000000e+00
3.100000,0.259129414,-0.008867985,-0.091304342,0.006411826,-0.105677052,3.149451,1,Solve_Succeeded,-0.088126672,0.001248933,0.000000000000e+00
3.110000,0.258205991,-0.008803536,-0.092186685,0.006439944,-0.104131101,2.614449,1,Solve_Succeeded,-0.086834573,0.001172781,0.000000000000e+00
3.120000,0.257273883,-0.008738970,-0.093057130,0.006454130,-0.104131101,2.614449,1,Solve_Succeeded,-0.086834573,0.001172781,0.000000000000e+00
3.130000,0.256333083,-0.008674105,-0.093926559,0.006481589,-0.102575453,3.550917,1,Solve_Succeeded,-0.085534410,0.001096992,1.387778780781e-17
3.140000,0.255383730,-0.008609131,-0.094784015,0.006495033,-0.102575453,3.550917,1,Solve_Succeeded,-0.085534410,0.001096992,1.387778780781e-17
3.150000,0.254425814,-0.008543866,-0.095640449,0.006521833,-0.101010437,4.428676,1,Solve_Succeeded,-0.084226459,0.001021568,0.000000000000e+00
